File Name,Pre-compression Entropy,Post-compression Entropy
data/dfe7bdab-2972-4ce6-a544-31342e1461ee.wav,5.115167,7.952237
data/e03b7ff5-569a-4b3f-a7db-f4a7188718fc.wav,6.066101,7.924733
data/e1ef09f7-f8c6-4b73-8c5c-e39fc26fce4e.wav,4.680240,7.957456
data/e2346160-fb7c-4dbc-a6ed-5835fd1b098c.wav,5.135516,7.966764
data/e2392314-b31d-45f5-8198-835cb1f97746.wav,5.268885,7.949281
data/e2445f04-1c49-4e5c-aa23-c67c6439f14d.wav,4.688781,7.941181
data/e32ab322-a34e-4348-ac9a-005861378f5d.wav,4.481820,7.951125
data/e350d041-d471-4347-aa47-9c2573daeb0f.wav,4.727280,7.944153
data/e364ea05-d2b7-488c-a87c-3aaebff65416.wav,5.132169,7.945444
data/e4409881-5c55-40aa-9849-3f29c1484880.wav,4.460904,7.938517
data/e48befb9-a32a-4bcc-af7a-2cd62d76888c.wav,5.149963,7.942171
data/e4903585-b2b2-422f-a028-c9f5c2b31f16.wav,5.137009,7.968901
data/e4fe5ed6-60ce-402f-b799-185782f11bf4.wav,4.299174,7.953834
data/e5b9863d-75fa-464c-8774-e733b769639f.wav,4.877934,7.958668
data/e7243599-0fea-4442-9724-17d4dddb375f.wav,5.029139,7.952776
data/e79302e4-7e71-4769-a927-2e6976442f55.wav,4.518123,7.942823
data/e7ac9464-2da1-4037-b5cf-dfa58f891262.wav,5.607638,7.942188
data/e9414ff3-ca93-45f9-a360-84cfdb414272.wav,4.835876,7.951706
data/e97a68d2-5d2a-471f-bd22-a3fb8537c32d.wav,5.319129,7.963352
data/e9ceeddd-b7e3-4d0f-a770-33886b99757b.wav,5.377696,7.949561
data/e9fc3234-82d1-47a4-8a51-a5497769f14b.wav,6.612341,7.945836
data/ea1348d5-fb1f-4416-83ca-e229ddc738cb.wav,5.365734,7.952840
data/ea77a0a0-6149-4992-bc7b-eab537a31aef.wav,5.237995,7.950400
data/eae04418-82da-40a0-89ba-ffd44b975295.wav,4.333156,7.952195
data/eb0394bb-612f-4a6a-b3a9-dcf2002750ca.wav,5.123221,7.952639
data/eb349384-55c1-4ab2-9a55-30e2acc86167.wav,5.806459,7.947268
data/ebbff300-a2bb-4b43-bbab-18a17049a09d.wav,6.008681,7.972297
data/ebd7611e-a8c0-4c9a-a810-cd9ad6f75432.wav,5.144281,7.956717
data/ec3e1856-6910-4180-aaa4-6bb5365300a3.wav,5.019179,7.953110
data/ec42a4a9-644b-4612-ace4-87dabff1196d.wav,4.533709,7.949594
data/ec6f4824-6567-4600-a910-547c31f292dd.wav,4.974677,7.944111
data/ed27ab15-7e60-4151-bd2c-380f376b9a75.wav,5.035718,7.950000
data/ed6f33b5-8a75-4b1c-8651-9101eb077176.wav,5.184110,7.958557
data/edaf84eb-3dc4-42f9-a77c-3ea691b66c1e.wav,5.343396,7.921422
data/edce7f7e-2e3e-4ce8-9e22-4fd668b0015f.wav,5.256356,7.951439
data/edd30b02-6f83-44a2-86c7-15df4c83cd0e.wav,4.612664,7.949782
data/eeb713ca-4b07-4895-8824-f2a182cfbc0b.wav,4.607303,7.942943
data/eee9bdc4-317b-43a6-aa96-9cb2e2912bd1.wav,5.455182,7.949621
data/ef575387-3ce3-48fe-9002-4c9432e91503.wav,5.673782,7.947794
data/efa9d79b-c7cc-464f-a499-ed010b6edfe4.wav,5.376238,7.931921
data/efe740cd-f2cc-4244-b17c-9eb8102e583f.wav,5.195471,7.957937
data/eff381aa-1187-4d22-a10f-d59204d1e5cf.wav,4.723930,7.943475
data/f0029013-a7b0-4c83-ab88-e7ff14f7728f.wav,5.452750,7.951428
data/f1461d76-1c5b-4ceb-998a-c81a74ef0317.wav,4.583292,7.950299
data/f1b1fc43-c4b1-403f-a8f3-25e0ec5f0093.wav,4.940496,7.942998
data/f1cd1d8f-bdc2-4a1d-bb5b-3595ec70185d.wav,5.801684,7.951198
data/f309328e-84bd-48ff-a324-230d14e0f928.wav,5.315750,7.951231
data/f30afd56-4ff8-47c3-893f-dfd448035c0f.wav,5.726046,7.939677
data/f41b2956-e346-44c8-b28c-0db5c678d633.wav,4.956799,7.953674
data/f49e8460-52d7-44da-a876-fc9cbc4b3033.wav,4.960727,7.952668
data/f5404fd5-4af5-4fee-b56e-19d3e66cbcc5.wav,5.428139,7.954607
data/f567ddab-9f82-4e03-88b9-2a8af1dbcfde.wav,5.775275,7.955150
data/f5807fdb-98c1-4203-9742-c3a975b77ce6.wav,5.186842,7.955185
data/f5bed109-d390-47d8-ad66-f850d84e9e8f.wav,5.105979,7.955222
data/f654945a-df35-44ed-aa41-47bc44a361a7.wav,5.570392,7.954259
data/f6bbd852-d3aa-49f2-8af5-dc7020910347.wav,5.277223,7.951574
data/f751f663-c9c7-4fd0-a65c-2b6c8d64ed2a.wav,5.439387,7.945938
data/f76bcbb8-2f34-4793-a02b-b73e7003d041.wav,5.085090,7.953358
data/f797ea2b-5b64-41a3-9c56-e994d4cf0674.wav,6.261427,7.960814
data/f7e7bb02-eb0c-4945-a355-15813447c5cb.wav,5.140886,7.957700
data/f7ed21f1-f9be-4940-8203-4516d53f385d.wav,5.345109,7.939248
data/f869926f-bb4b-4420-9ae0-5eab4a714eb0.wav,5.294377,7.945465
data/f882c900-4608-465d-b9db-24a9cdc3b1c0.wav,5.772833,7.980665
data/f8b28d7c-4d7d-4326-984d-4edb95e6412b.wav,4.601126,7.943319
data/f920dc45-1cd5-4dd8-9f34-ed20faaabf71.wav,4.603785,7.942877
data/f96241b4-c32e-4cc3-a522-b42533aa5b99.wav,5.107530,7.951591
data/f9d5e7e0-c804-47e3-9221-77c49c714ccb.wav,5.450205,7.951923
data/fa1f953c-fed1-4d6f-b889-c053a26968dc.wav,6.591520,7.955058
data/fa2c5efb-cc0d-4292-ab99-91d345cf17d9.wav,7.116893,7.954918
data/fa9217f9-54aa-405b-b15f-7ad24b69fe09.wav,5.127695,7.960286
data/fb1c5539-8ccb-462c-aef5-21178d31aab7.wav,5.372798,7.948242
data/fb93325d-52cd-4ea5-a769-9fb09717b4db.wav,4.622151,7.952483
data/fcee4d27-4f44-41f7-a7bd-4fe2bda636b0.wav,5.680392,7.944804
data/fd4a6298-5411-42b9-ab2a-8dbc26258036.wav,5.644344,7.957385
data/fd683360-e024-4c66-ac71-97fbf6989dfc.wav,4.306651,7.948994
data/fd8f60dc-a9bf-48b6-b506-d4a1bdaf3321.wav,5.002249,7.941749
data/fd979802-467f-4efb-8bb1-cd72345fbdb0.wav,4.739874,7.955690
data/fdd21dfb-bb59-4f21-a5a2-016b6c80403d.wav,4.795501,7.955001
data/fe52c559-1454-40d4-ad56-6f5e1d0af2d4.wav,5.831612,7.958395
data/fea48b69-ccde-439e-9e7c-f06c72832c52.wav,4.949676,7.949310
data/feb70e8b-cf42-4c8b-ab9b-121e78998876.wav,4.309417,7.921678
data/fed3722d-a841-4606-a2aa-786347851c43.wav,5.154777,7.954011
data/fefade45-a947-43b3-8b55-578b1c7c74ed.wav,4.486974,7.945212
data/ff07d2c2-51a1-49ec-85ab-80df95461ce5.wav,5.620843,7.949869
data/ff8b34c6-6b6c-4f74-957c-299954a1b247.wav,4.205571,7.955148
data/ff970660-0ffd-461f-93de-379e95cd784a.wav,6.425981,7.953979
data/ffb6837e-be2b-474f-bdd0-3c9cd631f39d.wav,5.421384,7.947224
